[2020/01/29 13:23:29] - Namespace(attack='pgd', attack_iters=10, batch_size=128, chkpt_iters=10, cutout=False, cutout_len=None, data_dir='../cifar-data', epochs=110, epsilon=8, eval=False, fgsm_alpha=1.25, fgsm_init='random', fname='experiments/cifar10_startlr/preactresnet_0.5', half=False, l1=0, l2=0, lr_drop_epoch=100, lr_max=0.5, lr_one_drop=0.01, lr_schedule='onedrop', mixup=False, mixup_alpha=None, model='PreActResNet18', norm='l_inf', pgd_alpha=2, restarts=1, resume=0, seed=0, val=False, width_factor=10)
[2020/01/29 13:23:33] - Epoch 	 Train Time 	 Test Time 	 LR 	 	 Train Loss 	 Train Acc 	 Train Robust Loss 	 Train Robust Acc 	 Test Loss 	 Test Acc 	 Test Robust Loss 	 Test Robust Acc
[2020/01/29 13:28:47] - 0 	 264.2 	 	 49.3 	 	 0.5000 	 2.1647 	 0.1948 	 2.2716 	 	 0.1595 	 	 2.0509 	 0.2567 	 2.1597 	 	 0.1961
[2020/01/29 13:34:03] - 1 	 266.2 	 	 49.4 	 	 0.5000 	 1.8945 	 0.3027 	 2.0868 	 	 0.2186 	 	 1.7602 	 0.3725 	 1.9852 	 	 0.2613
[2020/01/29 13:39:19] - 2 	 266.2 	 	 49.4 	 	 0.5000 	 1.7463 	 0.3655 	 2.0061 	 	 0.2493 	 	 1.7137 	 0.3866 	 1.9743 	 	 0.2583
[2020/01/29 13:44:34] - 3 	 266.2 	 	 49.4 	 	 0.5000 	 1.6597 	 0.4055 	 1.9607 	 	 0.2617 	 	 1.5460 	 0.4592 	 1.8427 	 	 0.3088
[2020/01/29 13:49:50] - 4 	 266.1 	 	 49.3 	 	 0.5000 	 1.5984 	 0.4345 	 1.9310 	 	 0.2755 	 	 1.6021 	 0.4163 	 1.8827 	 	 0.2950
[2020/01/29 13:55:06] - 5 	 266.2 	 	 49.3 	 	 0.5000 	 1.5539 	 0.4590 	 1.9089 	 	 0.2866 	 	 1.4897 	 0.4863 	 1.8042 	 	 0.3280
[2020/01/29 14:00:22] - 6 	 266.3 	 	 49.4 	 	 0.5000 	 1.5196 	 0.4737 	 1.8907 	 	 0.2902 	 	 1.4680 	 0.5101 	 1.8042 	 	 0.3363
[2020/01/29 14:05:38] - 7 	 266.3 	 	 49.3 	 	 0.5000 	 1.4847 	 0.4910 	 1.8711 	 	 0.2958 	 	 1.4925 	 0.4660 	 1.8612 	 	 0.2950
[2020/01/29 14:10:54] - 8 	 266.2 	 	 49.4 	 	 0.5000 	 1.4747 	 0.4966 	 1.8668 	 	 0.2990 	 	 1.4166 	 0.4927 	 1.8154 	 	 0.3179
[2020/01/29 14:16:09] - 9 	 266.3 	 	 49.4 	 	 0.5000 	 1.4556 	 0.5076 	 1.8560 	 	 0.3020 	 	 1.3952 	 0.5263 	 1.7937 	 	 0.3297
[2020/01/29 14:21:26] - 10 	 266.1 	 	 49.3 	 	 0.5000 	 1.4457 	 0.5097 	 1.8505 	 	 0.3052 	 	 1.4262 	 0.4990 	 1.8125 	 	 0.3283
[2020/01/29 14:26:41] - 11 	 266.4 	 	 49.3 	 	 0.5000 	 1.4349 	 0.5128 	 1.8441 	 	 0.3097 	 	 1.4239 	 0.5025 	 1.8062 	 	 0.3228
[2020/01/29 14:31:57] - 12 	 266.3 	 	 49.3 	 	 0.5000 	 1.4315 	 0.5159 	 1.8443 	 	 0.3078 	 	 1.4136 	 0.5280 	 1.7640 	 	 0.3410
[2020/01/29 14:37:13] - 13 	 266.2 	 	 49.3 	 	 0.5000 	 1.4198 	 0.5257 	 1.8392 	 	 0.3106 	 	 1.3742 	 0.5095 	 1.8014 	 	 0.3213
[2020/01/29 14:42:28] - 14 	 266.1 	 	 49.3 	 	 0.5000 	 1.4125 	 0.5240 	 1.8317 	 	 0.3126 	 	 1.4053 	 0.5072 	 1.8088 	 	 0.3138
[2020/01/29 14:47:44] - 15 	 266.3 	 	 49.4 	 	 0.5000 	 1.4105 	 0.5266 	 1.8317 	 	 0.3088 	 	 1.3567 	 0.5386 	 1.7598 	 	 0.3317
[2020/01/29 14:53:00] - 16 	 266.3 	 	 49.4 	 	 0.5000 	 1.4022 	 0.5340 	 1.8287 	 	 0.3143 	 	 1.3654 	 0.4999 	 1.7681 	 	 0.3394
[2020/01/29 14:58:15] - 17 	 266.2 	 	 49.4 	 	 0.5000 	 1.4043 	 0.5286 	 1.8298 	 	 0.3127 	 	 1.4036 	 0.4813 	 1.7844 	 	 0.3107
[2020/01/29 15:03:31] - 18 	 266.3 	 	 49.3 	 	 0.5000 	 1.3987 	 0.5301 	 1.8277 	 	 0.3129 	 	 1.3979 	 0.5062 	 1.7817 	 	 0.3309
