[2020/01/29 23:22:55] - Namespace(attack='pgd', attack_iters=10, batch_size=128, chkpt_iters=10, cutout=False, cutout_len=None, data_dir='../cifar-data', epochs=110, epsilon=8, eval=False, fgsm_alpha=1.25, fgsm_init='random', fname='experiments/cifar10_startlr/preactresnet_0.06', half=False, l1=0, l2=0, lr_drop_epoch=100, lr_max=0.06, lr_one_drop=0.01, lr_schedule='onedrop', mixup=False, mixup_alpha=None, model='PreActResNet18', norm='l_inf', pgd_alpha=2, restarts=1, resume=0, seed=0, val=False, width_factor=10)
[2020/01/29 23:23:00] - Epoch 	 Train Time 	 Test Time 	 LR 	 	 Train Loss 	 Train Acc 	 Train Robust Loss 	 Train Robust Acc 	 Test Loss 	 Test Acc 	 Test Robust Loss 	 Test Robust Acc
[2020/01/29 23:28:27] - 0 	 276.6 	 	 51.0 	 	 0.0600 	 1.9351 	 0.2918 	 2.1427 	 	 0.2031 	 	 1.7320 	 0.3834 	 1.9617 	 	 0.2629
[2020/01/29 23:33:55] - 1 	 275.8 	 	 51.5 	 	 0.0600 	 1.6793 	 0.3960 	 1.9625 	 	 0.2630 	 	 1.5699 	 0.4511 	 1.8548 	 	 0.3071
[2020/01/29 23:39:23] - 2 	 276.4 	 	 51.4 	 	 0.0600 	 1.5603 	 0.4530 	 1.8875 	 	 0.2915 	 	 1.5278 	 0.4635 	 1.8335 	 	 0.3211
[2020/01/29 23:44:51] - 3 	 275.8 	 	 51.4 	 	 0.0600 	 1.4710 	 0.4871 	 1.8294 	 	 0.3080 	 	 1.4044 	 0.5231 	 1.7483 	 	 0.3428
[2020/01/29 23:50:20] - 4 	 276.3 	 	 51.7 	 	 0.0600 	 1.3908 	 0.5278 	 1.7824 	 	 0.3264 	 	 1.3770 	 0.5343 	 1.7221 	 	 0.3574
[2020/01/29 23:55:48] - 5 	 276.3 	 	 51.6 	 	 0.0600 	 1.3227 	 0.5588 	 1.7399 	 	 0.3430 	 	 1.2817 	 0.5606 	 1.6572 	 	 0.3799
[2020/01/30 00:01:17] - 6 	 276.8 	 	 51.4 	 	 0.0600 	 1.2684 	 0.5867 	 1.7015 	 	 0.3580 	 	 1.1716 	 0.6116 	 1.6051 	 	 0.3972
[2020/01/30 00:06:45] - 7 	 276.7 	 	 51.5 	 	 0.0600 	 1.2139 	 0.6095 	 1.6646 	 	 0.3690 	 	 1.1480 	 0.6253 	 1.5890 	 	 0.3989
[2020/01/30 00:12:14] - 8 	 276.9 	 	 51.7 	 	 0.0600 	 1.1706 	 0.6302 	 1.6337 	 	 0.3803 	 	 1.1096 	 0.6333 	 1.5608 	 	 0.4105
[2020/01/30 00:17:44] - 9 	 277.3 	 	 51.7 	 	 0.0600 	 1.1350 	 0.6467 	 1.6089 	 	 0.3890 	 	 1.0675 	 0.6586 	 1.5540 	 	 0.4141
[2020/01/30 00:23:14] - 10 	 277.1 	 	 51.7 	 	 0.0600 	 1.0994 	 0.6596 	 1.5852 	 	 0.4000 	 	 1.0853 	 0.6405 	 1.5540 	 	 0.4105
[2020/01/30 00:28:43] - 11 	 278.0 	 	 51.7 	 	 0.0600 	 1.0707 	 0.6727 	 1.5626 	 	 0.4086 	 	 1.0813 	 0.6625 	 1.5265 	 	 0.4278
[2020/01/30 00:34:13] - 12 	 278.0 	 	 51.7 	 	 0.0600 	 1.0461 	 0.6842 	 1.5460 	 	 0.4126 	 	 1.0189 	 0.6752 	 1.5052 	 	 0.4233
[2020/01/30 00:39:43] - 13 	 277.7 	 	 51.6 	 	 0.0600 	 1.0237 	 0.6955 	 1.5307 	 	 0.4209 	 	 0.9961 	 0.6840 	 1.5264 	 	 0.4232
[2020/01/30 00:45:12] - 14 	 277.5 	 	 51.7 	 	 0.0600 	 1.0005 	 0.7033 	 1.5125 	 	 0.4256 	 	 0.9906 	 0.6912 	 1.4924 	 	 0.4327
[2020/01/30 00:50:42] - 15 	 278.1 	 	 51.7 	 	 0.0600 	 0.9840 	 0.7109 	 1.5008 	 	 0.4297 	 	 0.9727 	 0.7020 	 1.4804 	 	 0.4402
[2020/01/30 00:56:12] - 16 	 277.9 	 	 51.8 	 	 0.0600 	 0.9682 	 0.7179 	 1.4887 	 	 0.4339 	 	 0.9724 	 0.6798 	 1.4733 	 	 0.4470
[2020/01/30 01:01:43] - 17 	 277.9 	 	 51.8 	 	 0.0600 	 0.9520 	 0.7245 	 1.4778 	 	 0.4394 	 	 0.9727 	 0.7026 	 1.4626 	 	 0.4606
[2020/01/30 01:07:13] - 18 	 278.0 	 	 51.8 	 	 0.0600 	 0.9391 	 0.7284 	 1.4683 	 	 0.4416 	 	 0.9216 	 0.7153 	 1.4874 	 	 0.4405
[2020/01/30 01:12:43] - 19 	 278.5 	 	 51.9 	 	 0.0600 	 0.9248 	 0.7362 	 1.4555 	 	 0.4457 	 	 0.9380 	 0.7073 	 1.4688 	 	 0.4513
[2020/01/30 01:18:15] - 20 	 278.8 	 	 51.7 	 	 0.0600 	 0.9123 	 0.7417 	 1.4473 	 	 0.4485 	 	 0.9313 	 0.7187 	 1.4660 	 	 0.4488
[2020/01/30 01:23:43] - 21 	 277.5 	 	 51.4 	 	 0.0600 	 0.9043 	 0.7423 	 1.4391 	 	 0.4531 	 	 0.9491 	 0.7074 	 1.4494 	 	 0.4596
[2020/01/30 01:29:13] - 22 	 277.7 	 	 51.7 	 	 0.0600 	 0.8942 	 0.7470 	 1.4330 	 	 0.4541 	 	 0.9209 	 0.7290 	 1.4298 	 	 0.4653
[2020/01/30 01:34:43] - 23 	 278.0 	 	 51.8 	 	 0.0600 	 0.8842 	 0.7514 	 1.4268 	 	 0.4558 	 	 0.8912 	 0.7411 	 1.4181 	 	 0.4579
[2020/01/30 01:40:13] - 24 	 278.6 	 	 51.7 	 	 0.0600 	 0.8742 	 0.7566 	 1.4174 	 	 0.4586 	 	 0.9422 	 0.7010 	 1.4215 	 	 0.4654
[2020/01/30 01:45:44] - 25 	 278.9 	 	 51.8 	 	 0.0600 	 0.8616 	 0.7638 	 1.4084 	 	 0.4623 	 	 0.8813 	 0.7275 	 1.4229 	 	 0.4663
[2020/01/30 01:51:15] - 26 	 278.7 	 	 51.6 	 	 0.0600 	 0.8572 	 0.7619 	 1.4045 	 	 0.4622 	 	 0.8806 	 0.7488 	 1.4330 	 	 0.4638
[2020/01/30 01:56:45] - 27 	 278.3 	 	 51.8 	 	 0.0600 	 0.8493 	 0.7674 	 1.3992 	 	 0.4653 	 	 0.9037 	 0.7279 	 1.4312 	 	 0.4584
[2020/01/30 02:02:16] - 28 	 278.9 	 	 51.7 	 	 0.0600 	 0.8460 	 0.7667 	 1.3949 	 	 0.4666 	 	 0.8895 	 0.7303 	 1.4234 	 	 0.4683
[2020/01/30 02:07:48] - 29 	 279.7 	 	 51.9 	 	 0.0600 	 0.8381 	 0.7691 	 1.3883 	 	 0.4708 	 	 0.8582 	 0.7478 	 1.3998 	 	 0.4738
[2020/01/30 02:13:20] - 30 	 278.6 	 	 51.9 	 	 0.0600 	 0.8304 	 0.7736 	 1.3826 	 	 0.4703 	 	 0.8855 	 0.7396 	 1.4159 	 	 0.4677
[2020/01/30 02:18:51] - 31 	 279.2 	 	 51.9 	 	 0.0600 	 0.8226 	 0.7758 	 1.3763 	 	 0.4745 	 	 0.8639 	 0.7542 	 1.4111 	 	 0.4752
[2020/01/30 02:24:22] - 32 	 278.6 	 	 51.8 	 	 0.0600 	 0.8158 	 0.7767 	 1.3701 	 	 0.4764 	 	 0.8351 	 0.7492 	 1.4303 	 	 0.4721
[2020/01/30 02:29:52] - 33 	 278.2 	 	 51.9 	 	 0.0600 	 0.8171 	 0.7772 	 1.3712 	 	 0.4754 	 	 0.8380 	 0.7516 	 1.4066 	 	 0.4785
[2020/01/30 02:35:23] - 34 	 278.9 	 	 51.8 	 	 0.0600 	 0.8062 	 0.7814 	 1.3642 	 	 0.4781 	 	 0.8089 	 0.7627 	 1.3806 	 	 0.4811
[2020/01/30 02:40:54] - 35 	 278.7 	 	 51.8 	 	 0.0600 	 0.7996 	 0.7858 	 1.3586 	 	 0.4777 	 	 0.8471 	 0.7517 	 1.4224 	 	 0.4764
[2020/01/30 02:46:25] - 36 	 278.9 	 	 51.7 	 	 0.0600 	 0.8019 	 0.7829 	 1.3597 	 	 0.4804 	 	 0.8756 	 0.7429 	 1.4139 	 	 0.4686
[2020/01/30 02:51:55] - 37 	 278.8 	 	 51.9 	 	 0.0600 	 0.7946 	 0.7869 	 1.3561 	 	 0.4807 	 	 0.8368 	 0.7639 	 1.3899 	 	 0.4785
[2020/01/30 02:57:26] - 38 	 279.1 	 	 52.0 	 	 0.0600 	 0.7891 	 0.7888 	 1.3497 	 	 0.4820 	 	 0.8546 	 0.7459 	 1.4064 	 	 0.4737
[2020/01/30 03:02:58] - 39 	 279.5 	 	 52.0 	 	 0.0600 	 0.7854 	 0.7916 	 1.3473 	 	 0.4826 	 	 0.8164 	 0.7498 	 1.4099 	 	 0.4670
[2020/01/30 03:08:30] - 40 	 279.5 	 	 51.9 	 	 0.0600 	 0.7824 	 0.7906 	 1.3441 	 	 0.4847 	 	 0.8442 	 0.7571 	 1.3953 	 	 0.4788
[2020/01/30 03:14:01] - 41 	 279.2 	 	 51.8 	 	 0.0600 	 0.7790 	 0.7925 	 1.3419 	 	 0.4851 	 	 0.8236 	 0.7604 	 1.3772 	 	 0.4868
[2020/01/30 03:19:32] - 42 	 278.9 	 	 51.9 	 	 0.0600 	 0.7789 	 0.7926 	 1.3444 	 	 0.4839 	 	 0.8561 	 0.7434 	 1.3991 	 	 0.4873
[2020/01/30 03:25:04] - 43 	 279.4 	 	 51.9 	 	 0.0600 	 0.7745 	 0.7939 	 1.3379 	 	 0.4867 	 	 0.8020 	 0.7638 	 1.3882 	 	 0.4701
[2020/01/30 03:30:35] - 44 	 279.3 	 	 51.9 	 	 0.0600 	 0.7689 	 0.7970 	 1.3340 	 	 0.4884 	 	 0.8368 	 0.7551 	 1.3852 	 	 0.4844
[2020/01/30 03:36:06] - 45 	 278.8 	 	 51.8 	 	 0.0600 	 0.7648 	 0.7980 	 1.3303 	 	 0.4907 	 	 0.7766 	 0.7622 	 1.3889 	 	 0.4737
[2020/01/30 03:41:37] - 46 	 278.7 	 	 52.0 	 	 0.0600 	 0.7653 	 0.7979 	 1.3311 	 	 0.4886 	 	 0.7830 	 0.7548 	 1.3817 	 	 0.4808
[2020/01/30 03:47:08] - 47 	 279.0 	 	 52.0 	 	 0.0600 	 0.7585 	 0.8001 	 1.3243 	 	 0.4912 	 	 0.7973 	 0.7582 	 1.3707 	 	 0.4859
[2020/01/30 03:52:38] - 48 	 278.8 	 	 51.8 	 	 0.0600 	 0.7586 	 0.8029 	 1.3281 	 	 0.4905 	 	 0.8085 	 0.7511 	 1.4062 	 	 0.4742
[2020/01/30 03:58:09] - 49 	 279.2 	 	 51.9 	 	 0.0600 	 0.7513 	 0.8032 	 1.3202 	 	 0.4916 	 	 0.8369 	 0.7483 	 1.4031 	 	 0.4744
[2020/01/30 04:03:41] - 50 	 278.8 	 	 51.9 	 	 0.0600 	 0.7516 	 0.8028 	 1.3187 	 	 0.4940 	 	 0.7867 	 0.7502 	 1.3755 	 	 0.4804
[2020/01/30 04:09:12] - 51 	 279.0 	 	 51.8 	 	 0.0600 	 0.7445 	 0.8052 	 1.3151 	 	 0.4940 	 	 0.7805 	 0.7528 	 1.3757 	 	 0.4815
[2020/01/30 04:14:42] - 52 	 278.6 	 	 51.7 	 	 0.0600 	 0.7438 	 0.8072 	 1.3141 	 	 0.4937 	 	 0.7757 	 0.7615 	 1.3755 	 	 0.4758
[2020/01/30 04:20:13] - 53 	 278.7 	 	 51.8 	 	 0.0600 	 0.7467 	 0.8053 	 1.3174 	 	 0.4942 	 	 0.8112 	 0.7548 	 1.3774 	 	 0.4930
[2020/01/30 04:25:44] - 54 	 279.0 	 	 51.8 	 	 0.0600 	 0.7392 	 0.8080 	 1.3088 	 	 0.4966 	 	 0.7630 	 0.7732 	 1.4072 	 	 0.4713
[2020/01/30 04:31:15] - 55 	 279.1 	 	 51.8 	 	 0.0600 	 0.7395 	 0.8088 	 1.3101 	 	 0.4941 	 	 0.8002 	 0.7714 	 1.4020 	 	 0.4806
[2020/01/30 04:36:45] - 56 	 278.8 	 	 51.6 	 	 0.0600 	 0.7378 	 0.8090 	 1.3087 	 	 0.4948 	 	 0.7610 	 0.7658 	 1.3899 	 	 0.4751
[2020/01/30 04:42:16] - 57 	 279.1 	 	 51.7 	 	 0.0600 	 0.7299 	 0.8118 	 1.2993 	 	 0.4982 	 	 0.7657 	 0.7621 	 1.3848 	 	 0.4781
