[2020/01/27 22:52:48] - Namespace(attack='pgd', attack_iters=10, batch_size=128, chkpt_iters=10, cutout=False, cutout_len=None, data_dir='../cifar-data', epochs=200, epsilon=8, eval=False, fgsm_alpha=1, fgsm_init='random', fname='experiments/cifar10_lr/preactresnet18_piecewise_0_2', half=False, l1=0, l2=0, lr_max=0.2, lr_schedule='piecewise', mixup=False, mixup_alpha=None, model='PreActResNet18', norm='l_inf', pgd_alpha=2, restarts=1, resume=0, seed=0, val=False, width_factor=10)
[2020/01/27 22:52:52] - Epoch 	 Train Time 	 Test Time 	 LR 	 	 Train Loss 	 Train Acc 	 Train Robust Loss 	 Train Robust Acc 	 Test Loss 	 Test Acc 	 Test Robust Loss 	 Test Robust Acc
[2020/01/27 22:56:15] - 0 	 171.3 	 	 31.9 	 	 0.2000 	 2.0343 	 0.2466 	 2.1909 	 	 0.1836 	 	 1.8329 	 0.3324 	 2.0425 	 	 0.2460
[2020/01/27 22:59:40] - 1 	 172.4 	 	 31.8 	 	 0.2000 	 1.7600 	 0.3592 	 2.0050 	 	 0.2490 	 	 1.6437 	 0.4105 	 1.9069 	 	 0.2876
[2020/01/27 23:03:04] - 2 	 171.8 	 	 31.9 	 	 0.2000 	 1.6285 	 0.4210 	 1.9254 	 	 0.2756 	 	 1.6023 	 0.4374 	 1.8871 	 	 0.2985
[2020/01/27 23:06:28] - 3 	 171.4 	 	 31.9 	 	 0.2000 	 1.5244 	 0.4636 	 1.8616 	 	 0.2954 	 	 1.4386 	 0.5046 	 1.7685 	 	 0.3294
[2020/01/27 23:09:52] - 4 	 171.6 	 	 31.9 	 	 0.2000 	 1.4355 	 0.5100 	 1.8129 	 	 0.3166 	 	 1.4170 	 0.4963 	 1.7604 	 	 0.3448
[2020/01/27 23:13:16] - 5 	 171.7 	 	 31.8 	 	 0.2000 	 1.3744 	 0.5387 	 1.7797 	 	 0.3303 	 	 1.3476 	 0.5192 	 1.7157 	 	 0.3552
[2020/01/27 23:16:40] - 6 	 171.8 	 	 31.8 	 	 0.2000 	 1.3328 	 0.5596 	 1.7544 	 	 0.3417 	 	 1.2434 	 0.5952 	 1.6652 	 	 0.3752
[2020/01/27 23:20:04] - 7 	 171.8 	 	 31.8 	 	 0.2000 	 1.2882 	 0.5799 	 1.7262 	 	 0.3481 	 	 1.2452 	 0.5927 	 1.6676 	 	 0.3680
[2020/01/27 23:23:28] - 8 	 171.6 	 	 31.9 	 	 0.2000 	 1.2570 	 0.5950 	 1.7086 	 	 0.3524 	 	 1.2098 	 0.5855 	 1.6605 	 	 0.3671
[2020/01/27 23:26:51] - 9 	 171.7 	 	 31.8 	 	 0.2000 	 1.2266 	 0.6084 	 1.6915 	 	 0.3618 	 	 1.1549 	 0.6245 	 1.6507 	 	 0.3751
[2020/01/27 23:30:15] - 10 	 171.7 	 	 31.8 	 	 0.2000 	 1.2057 	 0.6195 	 1.6777 	 	 0.3675 	 	 1.1716 	 0.5935 	 1.6164 	 	 0.3966
[2020/01/27 23:33:39] - 11 	 171.8 	 	 31.9 	 	 0.2000 	 1.1873 	 0.6239 	 1.6654 	 	 0.3722 	 	 1.1990 	 0.6229 	 1.6114 	 	 0.3998
[2020/01/27 23:37:03] - 12 	 171.6 	 	 31.8 	 	 0.2000 	 1.1751 	 0.6341 	 1.6611 	 	 0.3718 	 	 1.1565 	 0.6402 	 1.5990 	 	 0.4051
[2020/01/27 23:40:27] - 13 	 171.7 	 	 31.8 	 	 0.2000 	 1.1617 	 0.6395 	 1.6523 	 	 0.3776 	 	 1.1214 	 0.6181 	 1.6283 	 	 0.3873
[2020/01/27 23:43:50] - 14 	 171.6 	 	 31.8 	 	 0.2000 	 1.1461 	 0.6475 	 1.6413 	 	 0.3803 	 	 1.1374 	 0.6379 	 1.6054 	 	 0.3917
[2020/01/27 23:47:14] - 15 	 171.7 	 	 31.8 	 	 0.2000 	 1.1361 	 0.6510 	 1.6339 	 	 0.3821 	 	 1.0912 	 0.6569 	 1.5779 	 	 0.4075
[2020/01/27 23:50:38] - 16 	 171.8 	 	 31.8 	 	 0.2000 	 1.1265 	 0.6581 	 1.6291 	 	 0.3855 	 	 1.1071 	 0.6038 	 1.5796 	 	 0.4084
[2020/01/27 23:54:02] - 17 	 171.7 	 	 31.9 	 	 0.2000 	 1.1168 	 0.6587 	 1.6229 	 	 0.3874 	 	 1.1375 	 0.6449 	 1.5834 	 	 0.4093
[2020/01/27 23:57:26] - 18 	 171.8 	 	 31.9 	 	 0.2000 	 1.1129 	 0.6581 	 1.6212 	 	 0.3846 	 	 1.0731 	 0.6453 	 1.5908 	 	 0.3897
[2020/01/28 00:00:49] - 19 	 171.7 	 	 31.9 	 	 0.2000 	 1.1024 	 0.6663 	 1.6133 	 	 0.3918 	 	 1.1095 	 0.6555 	 1.5897 	 	 0.3991
[2020/01/28 00:04:13] - 20 	 171.8 	 	 31.9 	 	 0.2000 	 1.0959 	 0.6687 	 1.6093 	 	 0.3941 	 	 1.0932 	 0.6414 	 1.5730 	 	 0.4134
[2020/01/28 00:07:37] - 21 	 171.7 	 	 31.8 	 	 0.2000 	 1.0957 	 0.6667 	 1.6069 	 	 0.3915 	 	 1.1287 	 0.6337 	 1.5783 	 	 0.4087
[2020/01/28 00:11:01] - 22 	 171.7 	 	 31.8 	 	 0.2000 	 1.0875 	 0.6716 	 1.6026 	 	 0.3950 	 	 1.0711 	 0.6614 	 1.5779 	 	 0.4022
[2020/01/28 00:14:24] - 23 	 171.7 	 	 32.0 	 	 0.2000 	 1.0860 	 0.6748 	 1.6055 	 	 0.3940 	 	 1.0790 	 0.6569 	 1.5471 	 	 0.4103
[2020/01/28 00:17:48] - 24 	 171.6 	 	 31.8 	 	 0.2000 	 1.0759 	 0.6776 	 1.5961 	 	 0.3972 	 	 1.0998 	 0.6342 	 1.5464 	 	 0.4217
[2020/01/28 00:21:12] - 25 	 171.7 	 	 31.8 	 	 0.2000 	 1.0718 	 0.6795 	 1.5946 	 	 0.3978 	 	 1.0723 	 0.6563 	 1.5462 	 	 0.4246
[2020/01/28 00:24:36] - 26 	 171.6 	 	 32.0 	 	 0.2000 	 1.0700 	 0.6790 	 1.5930 	 	 0.3948 	 	 1.1050 	 0.6439 	 1.5832 	 	 0.4126
[2020/01/28 00:27:59] - 27 	 171.9 	 	 31.8 	 	 0.2000 	 1.0668 	 0.6822 	 1.5900 	 	 0.3992 	 	 1.0985 	 0.6603 	 1.5606 	 	 0.4149
[2020/01/28 00:31:23] - 28 	 171.9 	 	 31.9 	 	 0.2000 	 1.0688 	 0.6807 	 1.5924 	 	 0.3987 	 	 1.0535 	 0.6722 	 1.5451 	 	 0.4236
[2020/01/28 00:34:47] - 29 	 171.8 	 	 31.8 	 	 0.2000 	 1.0651 	 0.6829 	 1.5883 	 	 0.4010 	 	 1.0659 	 0.6628 	 1.5430 	 	 0.4312
[2020/01/28 00:38:11] - 30 	 171.6 	 	 31.8 	 	 0.2000 	 1.0609 	 0.6831 	 1.5859 	 	 0.3997 	 	 1.0903 	 0.6526 	 1.5745 	 	 0.4026
[2020/01/28 00:41:34] - 31 	 171.8 	 	 31.8 	 	 0.2000 	 1.0572 	 0.6880 	 1.5844 	 	 0.3994 	 	 1.0902 	 0.6672 	 1.5751 	 	 0.4105
[2020/01/28 00:44:58] - 32 	 171.8 	 	 31.8 	 	 0.2000 	 1.0530 	 0.6890 	 1.5813 	 	 0.4011 	 	 1.0669 	 0.6777 	 1.5405 	 	 0.4253
