[2020/01/29 12:15:59] - Namespace(attack='pgd', attack_iters=10, batch_size=128, chkpt_iters=10, cutout=False, cutout_len=None, data_dir='../cifar-data', epochs=110, epsilon=8, eval=False, fgsm_alpha=1, fgsm_init='random', fname='experiments/cifar10_droplr/preactresnet_0.05', half=False, l1=0, l2=0, lr_drop_epoch=100, lr_max=0.1, lr_one_drop=0.05, lr_schedule='onedrop', mixup=False, mixup_alpha=None, model='PreActResNet18', norm='l_inf', pgd_alpha=2, restarts=1, resume=0, seed=0, val=False, width_factor=10)
[2020/01/29 12:16:03] - Epoch 	 Train Time 	 Test Time 	 LR 	 	 Train Loss 	 Train Acc 	 Train Robust Loss 	 Train Robust Acc 	 Test Loss 	 Test Acc 	 Test Robust Loss 	 Test Robust Acc
[2020/01/29 12:21:44] - Namespace(attack='pgd', attack_iters=10, batch_size=128, chkpt_iters=10, cutout=False, cutout_len=None, data_dir='../cifar-data', epochs=110, epsilon=8, eval=False, fgsm_alpha=1.25, fgsm_init='random', fname='experiments/cifar10_droplr/preactresnet_0.05', half=False, l1=0, l2=0, lr_drop_epoch=100, lr_max=0.1, lr_one_drop=0.05, lr_schedule='onedrop', mixup=False, mixup_alpha=None, model='PreActResNet18', norm='l_inf', pgd_alpha=2, restarts=1, resume=0, seed=0, val=False, width_factor=10)
[2020/01/29 12:21:48] - Epoch 	 Train Time 	 Test Time 	 LR 	 	 Train Loss 	 Train Acc 	 Train Robust Loss 	 Train Robust Acc 	 Test Loss 	 Test Acc 	 Test Robust Loss 	 Test Robust Acc
[2020/01/29 12:27:23] - 0 	 282.6 	 	 53.0 	 	 0.1000 	 1.9545 	 0.2847 	 2.1499 	 	 0.2016 	 	 1.7439 	 0.3735 	 1.9663 	 	 0.2575
[2020/01/29 12:33:02] - 1 	 284.8 	 	 53.4 	 	 0.1000 	 1.6979 	 0.3876 	 1.9701 	 	 0.2598 	 	 1.5906 	 0.4346 	 1.8681 	 	 0.3077
[2020/01/29 12:38:41] - 2 	 285.4 	 	 53.3 	 	 0.1000 	 1.5764 	 0.4458 	 1.8950 	 	 0.2884 	 	 1.5534 	 0.4505 	 1.8528 	 	 0.3085
[2020/01/29 12:44:18] - 3 	 282.8 	 	 53.4 	 	 0.1000 	 1.4869 	 0.4813 	 1.8377 	 	 0.3043 	 	 1.4176 	 0.5235 	 1.7527 	 	 0.3422
[2020/01/29 12:49:56] - 4 	 284.5 	 	 53.2 	 	 0.1000 	 1.4015 	 0.5252 	 1.7877 	 	 0.3249 	 	 1.3836 	 0.5347 	 1.7295 	 	 0.3576
[2020/01/29 12:55:30] - 5 	 280.5 	 	 53.0 	 	 0.1000 	 1.3313 	 0.5570 	 1.7434 	 	 0.3430 	 	 1.2912 	 0.5608 	 1.6671 	 	 0.3751
[2020/01/29 13:01:06] - 6 	 282.9 	 	 52.8 	 	 0.1000 	 1.2767 	 0.5856 	 1.7073 	 	 0.3559 	 	 1.1893 	 0.6075 	 1.6138 	 	 0.3978
[2020/01/29 13:06:44] - 7 	 284.7 	 	 53.1 	 	 0.1000 	 1.2206 	 0.6089 	 1.6715 	 	 0.3667 	 	 1.1646 	 0.6250 	 1.6042 	 	 0.3926
[2020/01/29 13:12:23] - 8 	 285.6 	 	 53.6 	 	 0.1000 	 1.1824 	 0.6268 	 1.6461 	 	 0.3750 	 	 1.1387 	 0.6138 	 1.5897 	 	 0.3935
[2020/01/29 13:18:02] - 9 	 285.3 	 	 53.5 	 	 0.1000 	 1.1530 	 0.6403 	 1.6279 	 	 0.3830 	 	 1.0850 	 0.6546 	 1.5749 	 	 0.4067
[2020/01/29 13:23:41] - 10 	 284.5 	 	 53.0 	 	 0.1000 	 1.1246 	 0.6529 	 1.6106 	 	 0.3922 	 	 1.1045 	 0.6232 	 1.5719 	 	 0.4077
[2020/01/29 13:29:21] - 11 	 285.8 	 	 53.5 	 	 0.1000 	 1.0987 	 0.6632 	 1.5914 	 	 0.3997 	 	 1.1275 	 0.6516 	 1.5583 	 	 0.4168
[2020/01/29 13:35:01] - 12 	 286.0 	 	 53.5 	 	 0.1000 	 1.0807 	 0.6722 	 1.5814 	 	 0.3999 	 	 1.0483 	 0.6732 	 1.5246 	 	 0.4255
[2020/01/29 13:40:41] - 13 	 286.3 	 	 53.6 	 	 0.1000 	 1.0626 	 0.6805 	 1.5693 	 	 0.4074 	 	 1.0224 	 0.6667 	 1.5445 	 	 0.4152
[2020/01/29 13:46:22] - 14 	 286.6 	 	 53.8 	 	 0.1000 	 1.0426 	 0.6880 	 1.5544 	 	 0.4109 	 	 1.0226 	 0.6834 	 1.5277 	 	 0.4212
[2020/01/29 13:52:02] - 15 	 286.4 	 	 53.8 	 	 0.1000 	 1.0272 	 0.6960 	 1.5430 	 	 0.4144 	 	 1.0023 	 0.6956 	 1.5002 	 	 0.4383
[2020/01/29 13:57:42] - 16 	 285.9 	 	 53.4 	 	 0.1000 	 1.0152 	 0.7005 	 1.5333 	 	 0.4178 	 	 1.0105 	 0.6533 	 1.5055 	 	 0.4365
[2020/01/29 14:03:21] - 17 	 285.9 	 	 53.9 	 	 0.1000 	 1.0013 	 0.7053 	 1.5248 	 	 0.4219 	 	 1.0153 	 0.6932 	 1.4972 	 	 0.4441
[2020/01/29 14:09:01] - 18 	 285.7 	 	 53.7 	 	 0.1000 	 0.9932 	 0.7060 	 1.5187 	 	 0.4230 	 	 0.9548 	 0.7093 	 1.5106 	 	 0.4268
